LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106270803	06/27/2011	06/27/2011	321	 48504-1-01	18230007  	0.93	1	49.5	12056967	7321	12068		1	0		1	0
201106270804	06/27/2011	06/27/2011	636	 48501-1-01	18230006  	0.93	-1	-43.6	12056968	7320	12068	00004925        	4	0		1	0
201106270804	06/27/2011	06/27/2011	322	 48504-1-01	18230006  	0.93	1	43.6	12056969	7321	12068		1	0		1	0
201106270804	06/27/2011	06/27/2011	4268	  1368-1-01	7107142437	9.3	1	63.2	12056970	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4269	  1368-1-01	7607141854	9.3	1	63.9	12056971	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4270	  1368-1-01	7607142028	9.3	1	56.6	12056972	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4271	  1368-1-01	7607142224	9.3	1	52.9	12056973	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4272	  1368-1-01	7607142359	9.3	1	54.5	12056974	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4273	  1368-1-01	7607142459	9.3	1	64.3	12056975	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4274	  1368-1-01	7607142545	9.3	1	54.7	12056976	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4275	  1368-1-01	7607142734	9.3	1	58.2	12056977	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4276	  1368-1-01	7607142850	9.3	1	65.5	12056978	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4277	  1368-1-01	7607143053	9.3	1	65.6	12056979	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4278	  1368-1-01	7607143139	9.3	1	54.5	12056980	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4279	  1368-1-01	7607143239	9.3	1	52.1	12056981	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4280	  1368-1-01	7607143310	9.3	1	61.3	12056982	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4281	  1368-1-01	7607143603	9.3	1	51.9	12056983	3901	14126	00004691        	1	0	     72224	1	0
201106270804	06/27/2011	06/27/2011	4282	  1368-1-01	7607144010	9.3	1	65.4	12056984	3901	14126	00004691        	1	0	     72224	1	0
201106270808	06/27/2011	06/27/2011	890	 34587-1-01	0026069136	4.8422	1	2.16	12056985	1   	0		3	0		1	0
201106270809	06/27/2011	06/27/2011	891	 34587-1-01	0026069137	4.8422	1	2.2	12056986	1   	0		3	0		1	0
