CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	InvoiceDate
4078	13.25	14.25	126.41	135.95		2	1	9.54	BX	126.41	605591	0	14.25	LB	 24223-1-01	STRIPSTK, 16-OZ BNLS CC 1" CAB			9.54	1	10	14.25	13.25	9.54	1	05/06/2011
4078	16.0137	17.95	424.69	481.34		3	1	26.52	BX	424.69	605591	0	18.15	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			26.52	2	26.25	18.15	16.0137	26.52	2	05/06/2011
4078	4.6	6.25	45.36	61.63		4	1	9.86	BX	45.36	605591	0	6.25	LB	 66247-1-01	PORK, P-HOUSE 8-OZ 20/BX			9.86	1	10	6.25	4.6	9.86	1	05/06/2011
4078	11.07	12.65	1119.17	1289.03		5	1	101.1	LB	1119.17	605591	0	12.75	LB	 11204-1-01	TENDERS, 6/UP PSMO PR			101.1	100	100	12.75	11.07	101.1	2	05/06/2011
3280	13.25	16.75	140.45	179.67		1	1	10.6	BX	140.45	605592	0	16.95	LB	 16029-1-01	BEEF, T-BONE 16-OZ 1" PR			10.6	1	10	16.95	13.25	10.6	1	05/06/2011
3280	13.25	14.25	202.99	218.31		2	1	15.32	BX	202.99	605592	0	14.25	LB	 24154-1-01	STRIPSTK, 12-OZ BNLS CC 1" CAB			15.32	1	15	14.25	13.25	15.32	1	05/06/2011
3280	13.25	14.25	127.2	136.8		3	1	9.6	BX	127.2	605592	0	14.25	LB	 24223-1-01	STRIPSTK, 16-OZ BNLS CC 1" CAB			9.6	1	10	14.25	13.25	9.6	1	05/06/2011
3280	15.9333	17.75	179.73	202.48		4	1	11.28	BX	179.73	605592	0	17.95	LB	 14168-1-01	STRIPSTK, 18-OZ BI NV CC 1" PR			11.28	1	11.25	17.95	15.9333	11.28	1	05/06/2011
3280	15.9333	17.75	218.6	246.27		5	1	13.72	BX	218.6	605592	0	17.95	LB	 14250-1-01	STRIPSTK, 22-OZ BI NV CC 1" PR			13.72	1	13.75	17.95	15.9333	13.72	1	05/06/2011
3280	16.0137	17.95	858.34	972.84		6	1	53.6	BX	858.34	605592	0	18.15	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			53.6	4	52.5	18.15	16.0137	53.6	4	05/06/2011
3280	16.09	17.95	391.63	436.9		7	1	24.34	BX	391.63	605592	0	17.95	LB	 55064-1-01	LAMB, RACK 8-RIB 14/16-OZ AUST			24.34	1	20	17.95	16.09	24.34	1	05/06/2011
3280	19.4156	19.95	197.26	202.69		8	1	10.16	BX	197.26	605592	0	19.95	LB	 56264-1-01	VEAL, RIB CHOP 16-OZ CC			10.16	1	10	19.95	19.4156	10.16	1	05/06/2011
3280	8.6	9.55	1216.04	1364.51		9	1	141.4	PC	1216.04	605592	0	9.65	LB	 11314-1-01	BEEF, RIB EYE 2" 13 1/2 UP PR			141.4	8	108	9.65	8.6	141.4	2	05/06/2011
3280	15.5592	17.75	163.99	187.09		10	1	10.54	BX	163.99	605592	0	17.75	LB	 16019-1-01	BEEF, P-HOUSE 28-OZ PR			10.54	1	10.5	17.75	15.5592	10.54	1	05/06/2011
3280	11.07	12.65	3551.25	4090.2		11	1	320.8	BX	3551.25	605592	0	12.75	LB	 11204-1-01	TENDERS, 6/UP PSMO PR			320.8	4	340	12.75	11.07	320.8	4	05/06/2011
3280	19.9314	23.95	151.88	182.5		12	1	7.62	BX	151.88	605592	0	23.95	LB	 35047-1-01	FILET, 12-OZ BI CH			7.62	1	7.5	23.95	19.9314	7.62	1	05/06/2011
216	13.25	16.75	268.45	343.41		1	1	20.26	BX	268.45	605593	0	16.95	LB	 16029-1-01	BEEF, T-BONE 16-OZ 1" PR			20.26	2	20	16.95	13.25	20.26	2	05/06/2011
216	6.98	7.25	411.82	427.75		2	1	59	PC	411.82	605593	0	7.25	LB	 21410-1-01	STRIPLOIN, 0X1 BNL 1/4" CAB			59	6	60	7.25	6.98	59	1	05/06/2011
