LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103210449	03/21/2011	03/21/2011	1633	  4322-1-01	0228354250	3.6975	1	95.5	11837765	8301	12450	00003660        	1
201103210449	03/21/2011	03/21/2011	1634	  4322-1-01	0228354477	3.6975	1	84.4	11837766	8301	12450	00003660        	1
201103210449	03/21/2011	03/21/2011	1635	  4322-1-01	0228362809	3.6975	1	98.7	11837767	8301	12450	00003660        	1
201103210449	03/21/2011	03/21/2011	1636	  4322-1-01	0228363404	3.6975	1	90	11837768	8301	12450	00003660        	1
201103210451	03/21/2011	03/21/2011	1637	  4322-1-01	0000184590	3.6975	1	73.1	11837769	8301	12450	00003660        	1
201103210452	03/21/2011	03/21/2011	1638	  1739-1-01	0265978569	7.4675	1	87.7	11837770	8301	12450		1
201103210452	03/21/2011	03/21/2011	1639	  1739-1-01	0265978667	7.4675	1	80.3	11837771	8301	12450		1
201103210457	03/21/2011	03/21/2011	1640	  1675-1-01	0114205209	9.0475	1	72.5	11837772	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1641	  1675-1-01	0114205210	9.0475	1	73.7	11837773	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1642	  1675-1-01	0114205233	9.0475	1	70.5	11837774	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1643	  1675-1-01	0114205240	9.0475	1	74.6	11837775	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1644	  1675-1-01	0114205252	9.0475	1	76	11837776	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1645	  1675-1-01	0114205274	9.0475	1	73.7	11837777	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1646	  1675-1-01	0114239546	9.0475	1	76	11837778	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1647	  1675-1-01	0114239565	9.0475	1	80	11837779	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1648	  1675-1-01	0114239714	9.0475	1	72.7	11837780	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1649	  1675-1-01	0114239728	9.0475	1	77	11837781	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1650	  1675-1-01	0114239850	9.0475	1	82.2	11837782	8301	12450	00003659        	1
201103210457	03/21/2011	03/21/2011	1651	  1675-1-01	0114239867	9.0475	1	77.6	11837783	8301	12450	00003659        	1
