LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103280603	03/28/2011	03/28/2011	3748	  1168-1-01	22743160  	7.57	1	87.7	11853844	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3749	  1168-1-01	22743167  	7.57	1	88.2	11853845	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3750	  1168-1-01	22743195  	7.57	1	88.7	11853846	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3751	  1168-1-01	22743242  	7.57	1	86.1	11853847	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3752	  1168-1-01	22743252  	7.57	1	86.2	11853848	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3753	  1168-1-01	22743260  	7.57	1	84.5	11853849	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3754	  1168-1-01	22743263  	7.57	1	85.5	11853850	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3755	  1168-1-01	22743280  	7.57	1	85.8	11853851	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3756	  1168-1-01	22743306  	7.57	1	87.9	11853852	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3757	  1168-1-01	22743312  	7.57	1	87.1	11853853	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3758	  1168-1-01	22743332  	7.57	1	83.8	11853854	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3759	  1168-1-01	22743342  	7.57	1	85.3	11853855	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3760	  1168-1-01	22768541  	7.57	1	79.1	11853856	8301	13430	00003554        	1
201103280604	03/28/2011	03/28/2011	3761	  1368-1-01	21559365  	9.15	1	62.3	11853857	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3762	  1368-1-01	21559378  	9.15	1	72.4	11853858	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3763	  1368-1-01	21559413  	9.15	1	66.7	11853859	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3764	  1368-1-01	21559416  	9.15	1	65.1	11853860	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3765	  1368-1-01	21559438  	9.15	1	63.4	11853861	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3766	  1368-1-01	21559439  	9.15	1	65.4	11853862	8301	13430	00003553        	1
